ax,ay,az,label
3608,12228,10452,A
3668,12372,9856,A
3808,12564,9624,A
3936,12996,9792,A
3904,13148,10488,A
3940,13108,11080,A
3832,13000,11320,A
3836,12752,11348,A
3836,12528,11056,A
3716,12388,10436,A
3576,12388,9940,A
3648,12412,9980,A
3784,12656,9920,A
3776,12928,9920,A
3828,13180,10248,A
3860,13212,10832,A
3896,13044,11056,A
3832,12844,11172,A
3800,12728,11036,A
3636,12584,10668,A
3660,12640,10168,A
3668,12636,10048,A
3632,12844,9976,A
3736,13024,10148,A
3736,13092,10612,A
3792,13008,10728,A
3844,13008,10984,A
3716,13056,11100,A
3700,12932,11100,A
3800,12840,10684,A
3792,12704,10416,A
3684,12660,10256,A
3752,12744,10228,A
3800,12968,10284,A
3856,13036,10512,A
3896,12968,10628,A
3812,12972,10772,A
3756,12904,10588,A
3712,12804,10568,A
3712,12792,10764,A
3680,12752,10572,A
3728,12868,10400,A
3704,12868,10340,A
3748,12844,10460,A
3684,12988,10460,A
3688,12992,10492,A
3636,12928,10644,A
3796,12924,10712,A
3736,12924,10444,A
3748,12800,10580,A
3656,12908,10508,A
3608,12992,10376,A
3632,12924,10292,A
3696,12924,10232,A
3812,13004,10232,A
3812,13056,10432,A
3728,12956,10464,A
3656,12956,10276,A
3664,12940,10280,A
3700,13004,10280,A
3708,12948,10352,A
3720,12864,10332,A
3748,12968,10092,A
3772,13020,10208,A
3680,13024,10496,A
3648,12996,10372,A
3692,12824,10296,A
3728,12876,10252,A
3712,12988,10212,A
3748,13008,10220,A
3820,12980,10156,A
3820,12964,10244,A
3744,12960,10288,A
3744,12960,10316,A
3800,12936,10096,A
3812,12912,10096,A
3848,12924,10000,A
3944,12892,10076,A
3808,12896,10296,A
3880,12956,10288,A
3840,13000,10124,A
3872,12940,10160,A
3928,13020,10180,A
3844,13020,10268,A
3832,13060,10364,A
3888,12976,10324,A
3888,13032,10304,A
3800,13040,10440,A
3820,13040,10312,A
3852,13076,10372,A
3868,13008,10372,A
3848,12968,10324,A
3844,12896,10348,A
3888,12936,10296,A
3836,13004,10316,A
3688,13056,10144,A
3776,13032,10244,A
3792,12980,10272,A
3828,13016,10300,A
3772,12976,10100,A
3800,12992,10116,A
3764,12868,10188,A
3764,12708,10176,A
3816,12768,10256,A
3764,12768,10176,A
3764,12864,10200,A
3692,12856,10200,A
3724,12788,10192,A
3644,12948,10164,A
3716,12932,10140,A
3784,12880,10184,A
3776,12808,10264,A
3740,12836,10236,A
3792,12864,10104,A
3796,12952,10140,A
3780,12908,10200,A
3764,12856,10200,A
3764,12860,10188,A
3784,12904,10188,A
3668,12904,10192,A
3736,12816,10300,A
3676,12820,10064,A
3660,12848,10064,A
3500,12840,10172,A
3644,12924,10372,A
3684,12828,10320,A
3720,12880,10264,A
