ax,ay,az,
1428,13580,10116,
1464,13628,10220,
1488,13628,10288,
1436,13656,10124,
1428,13684,10092,
1504,13704,10160,
1512,13772,10216,
1640,13816,10132,
1540,13788,10164,
1540,13892,10072,
1540,13872,10108,
1552,13872,10196,
1524,13920,10228,
1572,13876,10228,
1552,13892,10104,
1536,13748,10200,
1592,13764,10324,
1588,13808,10060,
1652,13740,10096,
1588,13684,10216,
1632,13660,10120,
1584,13632,10124,
1556,13496,10056,
1464,13416,10008,
1584,13376,10048,
1584,13332,10096,
1648,13228,10192,
1588,13228,10172,
1600,13212,10160,
1604,13200,10160,
1624,13220,10184,
1600,13216,10064,
1684,13228,10056,
1700,13160,10072,
1640,13228,10072,
1740,13248,10264,
1752,13224,10196,
1784,13268,10144,
1888,13316,10272,
1832,13264,10220,
1808,13296,10176,
1808,13136,10180,
1908,13244,10208,
1856,13244,10216,
1800,13372,10260,
1828,13416,10260,
1928,13484,10376,
1848,13464,10260,
1872,13488,10104,
1780,13472,10144,
1848,13564,10024,
1844,13556,9968,
1896,13656,10128,
1800,13648,10136,
1852,13668,10244,
1820,13768,10152,
1772,13752,10280,
1772,13800,10240,
1708,13692,10152,
1736,13692,10032,
1724,13768,10036,
1604,13808,10036,
1740,13864,10016,
1692,13676,10188,
1656,13688,10200,
1664,13640,10176,
1700,13680,10160,
1700,13744,10076,
1700,13724,10136,
1732,13708,10148,
1684,13600,10228,
1668,13504,10112,
1696,13568,10160,
1696,13560,10300,
1628,13636,10316,
1652,13636,10248,
1556,13556,10188,
1576,13524,10188,
1648,13584,10232,
1620,13508,10200,
1740,13600,10184,
1680,13572,10224,
1684,13500,10208,
1580,13508,10276,
1548,13548,10208,
1532,13444,10108,
1540,13508,10080,
1544,13428,10184,
1564,13432,10004,
1564,13468,10156,
1476,13512,10176,
1600,13512,10048,
1740,13532,10224,
1700,13516,10224,
1592,13512,10288,
1472,13452,10080,
1508,13404,10136,
1480,13472,10088,
1476,13448,9956,
1508,13420,10032,
1552,13384,10184,
1588,13492,10232,
1580,13496,10268,
1544,13432,10100,
1552,13468,10088,
1552,13460,10120,
1552,13464,10208,
1564,13464,10192,
1588,13520,10152,
1532,13520,10152,
1560,13444,10192,
1464,13456,10104,
1572,13472,10104,
1500,13452,10060,
1616,13540,10196,
1640,13504,10268,
1624,13520,10128,
1588,13444,10132,
1568,13436,10252,
1540,13380,10188,
1580,13424,10020,
1580,13472,9964,
1652,13344,10092,
1652,13344,10016,
1592,13376,10108,
1528,13372,10108,
1572,13436,10144,
1616,13528,10140,
1572,13516,10172,
1660,13420,10136,
1648,13388,10104,
1640,13400,10168,
1540,13428,10220,
1612,13500,10152,
1540,13472,10088,
1552,13556,10020,
1544,13488,10168,
1544,13436,10240,
1700,13448,10124,
1552,13448,10152,
1556,13464,10184,
1620,13432,10184,
1560,13500,10132,
1608,13576,10080,
1548,13488,10168,
1624,13504,10184,
1508,13528,10044,
1552,13484,10128,
1584,13420,10120,
1556,13496,10224,
1676,13524,10156,
1580,13460,10056,
1724,13456,10116,
1724,13440,10068,
1792,13468,10120,
1644,13468,10044,
1588,13444,10008,
1576,13412,10008,
1560,13368,10076,
1560,13388,10152,
1544,13436,10156,
1616,13364,10276,
1648,13436,10144,
1672,13460,10072,
1648,13452,10080,
1552,13508,10092,
1496,13484,10052,
1520,13460,9960,
1588,13368,10016,
1588,13472,10040,
1572,13488,9992,
1584,13488,10092,
1576,13476,9932,
1492,13388,9932,
1508,13368,10088,
1552,13492,10112,
1620,13444,10140,
1684,13476,10056,
1588,13496,10092,
1512,13460,10208,
1560,13492,10228,
1492,13528,10164,
1464,13476,10108,
1556,13496,10164,
1588,13428,10208,
1588,13556,10120,
1620,13496,10200,
1492,13496,10176,
1548,13480,10148,
1528,13464,10148,
1452,13484,10080,
1596,13528,10224,
1584,13476,10176,
1520,13500,10080,
1620,13516,10188,
1584,13456,10136,
1560,13548,10180,
1556,13596,10148,
1576,13544,10176,
1680,13456,10172,
1604,13580,10136,
1604,13560,10180,
1540,13520,10200,
1608,13520,10220,
1692,13528,10092,
1624,13480,10092,
1640,13596,10088,
1660,13584,10240,
1688,13552,10176,
1720,13484,10284,
1724,13536,10120,
1696,13520,10100,
1624,13456,10096,
1584,13572,10016,
1636,13616,10052,
1596,13516,10136,
1640,13524,10116,
1640,13556,10048,
1628,13520,10064,
1648,13520,10108,
1716,13576,10188,
1672,13484,10188,
1700,13484,10108,
1612,13476,10064,
1660,13524,10104,
1576,13548,10088,
1556,13540,10072,
1648,13512,10112,
1672,13668,10088,
1564,13608,10144,
1564,13592,10172,
1560,13500,10228,
1568,13556,10204,
1568,13592,10052,
1660,13564,10188,
1632,13564,10340,
1568,13592,10220,
1548,13572,10220,
1532,13468,10296,
1544,13556,10208,
1564,13524,10252,
1584,13608,10088,
1596,13696,10136,
1504,13524,10156,
1612,13552,10028,
1612,13652,10068,
1640,13580,10160,
1528,13544,10220,
1524,13480,10220,
1524,13448,10244,
1520,13536,10264,
1464,13536,10248,
1540,13568,10208,
1564,13564,10208,
1532,13524,10256,
1668,13492,10124,
1552,13480,10236,
1536,13556,10136,
1704,13564,10108,
1780,13508,10128,
1648,13544,10172,
1656,13520,10048,
1692,13512,10016,
1712,13440,9980,
1700,13428,9936,
1700,13360,10052,
1748,13440,10120,
1760,13440,10140,
1732,13448,10024,
1680,13464,10024,
1660,13476,9924,
1672,13400,9984,
1784,13512,10068,
1708,13520,9812,
1796,13464,9796,
1792,13508,9824,
1760,13496,9992,
1708,13516,9908,
1676,13560,9916,
1656,13544,9956,
1600,13516,9960,
1600,13536,9988,
1452,13588,10048,
1456,13588,10176,
1440,13656,10220,
1336,13764,10220,
1284,13688,10384,
1192,13756,10468,
1216,13884,10364,
1308,13860,10372,
1344,13920,10340,
1408,13944,10388,
1368,13912,10244,
1304,13808,10360,
1372,13816,10160,
1492,13788,10160,
1580,13856,9968,
1580,13776,10004,
1620,13624,9916,
1608,13624,9976,
1656,13532,9992,
1644,13500,9992,
1544,13332,9944,
1540,13420,9948,
1524,13312,9852,
1552,13312,9820,
1500,13376,9892,
1488,13320,10056,
1424,13184,10104,
1448,13160,10128,
1424,13156,10052,
1448,13200,10004,
1528,13240,10124,
1528,13260,10132,
1620,13328,10168,
1660,13328,10228,
1644,13400,10080,
1704,13424,10080,
1812,13324,10184,
1772,13284,10244,
1808,13460,10220,
1936,13420,10220,
1932,13380,10024,
1832,13436,10048,
1896,13436,9984,
1924,13480,10024,
1872,13572,9952,
1896,13624,10020,
1932,13660,9960,
1932,13528,9932,
1844,13524,9972,
1832,13524,9976,
1816,13512,10064,
1772,13472,10020,
1700,13528,10020,
1656,13588,10004,
1688,13596,10208,
1628,13588,9976,
1584,13596,10000,
1648,13548,10072,
1640,13548,10032,
1580,13464,10144,
1516,13540,10096,
1524,13512,10196,
1564,13520,10112,
1564,13580,10040,
1536,13596,10072,
1476,13596,10232,
1432,13512,10292,
1428,13444,10252,
1500,13504,10252,
1504,13508,10120,
1560,13524,10280,
1576,13504,10180,
1556,13560,10200,
1480,13556,10268,
1476,13540,10236,
1456,13440,10244,
1572,13512,10064,
1568,13612,10100,
1496,13488,10248,
1496,13484,10176,
1512,13472,10088,
1468,13472,9904,
1580,13564,9952,
1520,13552,10136,
1536,13532,10136,
1508,13512,10108,
1576,13572,10028,
1524,13456,10000,
1408,13468,10120,
1440,13476,10008,
1604,13540,10148,
1528,13504,10208,
1508,13496,10080,
1624,13484,10068,
1508,13560,10200,
1508,13536,10124,
1552,13452,10012,
1600,13452,10168,
1556,13472,10236,
1468,13504,10188,
1624,13444,10188,
1672,13476,10224,
1620,13500,10252,
1644,13468,10208,
1620,13388,10036,
1616,13420,10168,
1560,13500,10244,
1432,13572,10172,
1564,13592,10132,
1648,13572,10180,
1636,13404,10220,
1636,13500,10164,
1616,13504,10224,
1624,13552,10148,
1628,13552,10092,
1532,13440,10088,
1548,13456,10088,
1516,13480,10244,
1512,13532,10116,
1620,13524,10144,
1612,13508,10316,
1596,13516,10356,
1544,13560,10256,
1548,13468,10088,
1568,13452,10220,
1604,13408,10176,
1648,13384,10184,
1648,13436,10272,
1612,13444,10312,
1596,13484,10408,
1572,13484,10400,
1604,13400,10228,
1572,13460,10228,
1680,13400,10048,
1628,13408,10128,
1556,13448,10144,
1656,13400,10048,
1616,13408,10124,
1620,13432,10140,
1572,13496,10124,
1552,13420,10120,
1608,13460,10176,
1540,13368,10192,
1540,13420,10268,
1584,13460,10168,
1568,13436,10136,
1540,13436,10112,
1560,13552,10132,
1676,13520,10132,
1640,13548,10236,
1684,13528,10156,
1680,13612,10032,
1640,13580,10112,
1652,13532,10152,
1728,13492,10288,
1740,13596,10120,
1724,13480,10144,
1692,13476,10152,
1724,13552,10108,
1724,13664,10120,
1672,13700,10116,
1676,13568,10088,
1648,13568,10104,
1656,13600,10016,
1600,13572,10016,
1612,13504,10116,
1628,13520,10036,
1600,13564,10016,
1692,13552,10024,
1668,13468,10260,
1652,13500,10244,
1772,13512,10176,
1696,13476,10120,
1600,13488,10004,
